all	16074	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	37221	1	0	1	1	0	1	0.00105968001948	0.0	2951	2624	
all	27370	2	2	0	4	4	0	0.0	0.0	5311	2624	
all	11542	3	1	2	3	1	2	0.000262486599031	9.87942621843e-08	3977	2372	
all	27372	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37220	5	3	2	10	8	2	0.0164005678311	0.0	337	2624	
all	27374	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	27375	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	6790	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	28994	5	3	2	12	10	2	0.000211275465765	1.3425446144e-07	4148	2340	
all	27378	2	0	2	2	0	2	0.0021681673006	0.0	2232	2624	
all	37227	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	16642	3	2	1	4	3	1	0.00804344571411	0.0	917	2624	
all	28997	7	6	1	9	8	1	0.0	1.24661216834e-05	5311	1521	
all	6798	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37226	3	2	1	5	4	1	0.0068822197268	0.0	1235	2624	
all	11541	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37737	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	37224	7	4	3	9	5	4	0.00997135358308	1.37822224637e-05	632	1305	
all	6294	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	20331	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	25288	1	0	1	1	0	1	0.000571998282015	0.0	3418	2624	
all	15958	2	2	0	4	4	0	0.0	0.0	5311	2624	
all	16643	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	25287	1	0	1	1	0	1	0.0068822197268	0.0	1235	2624	
all	11954	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	25280	1	0	1	1	0	1	0.000151595422466	0.0	4343	2624	
all	25281	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	16252	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	272	5	0	5	6	0	6	0.00288791844088	0.0	1884	2624	
all	273	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	274	6	4	2	15	13	2	0.00183047717923	1.67811260706e-06	2401	1979	
all	16708	1	1	0	6	6	0	0.0	0.0	5311	2624	
all	28376	5	4	1	6	5	1	0.00804344571411	1.96779875929e-06	917	1948	
all	277	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	16705	1	1	0	6	6	0	0.0	0.0	5311	2624	
all	279	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31393	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	32018	1	0	1	1	0	1	0.00020035915492	0.0	4180	2624	
all	16701	1	1	0	4	4	0	0.0	0.0	5311	2624	
all	16700	1	0	1	1	0	1	2.53793818215e-06	0.0	5150	2624	
all	10614	2	0	2	6	0	6	0.0	0.0	5311	2624	
all	22485	1	0	1	2	0	2	0.00223427880631	0.0	2055	2624	
all	22484	2	0	2	2	0	2	0.00108611360988	0.0	2901	2624	
all	22487	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	22486	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	12019	21	5	16	43	10	33	0.00251099123385	0.000174575705353	1967	309	
all	22480	1	0	1	1	0	1	0.00139188788835	0.0	2697	2624	
all	22482	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	12014	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	12011	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	12010	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	12012	3	3	0	3	3	0	0.0	0.0	5311	2624	
all	17258	1	1	0	3	3	0	0.0	0.0	5311	2624	
all	17259	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	26397	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	26396	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	34523	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26390	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	26392	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17251	2	0	2	2	0	2	0.00126650154728	0.0	2785	2624	
all	14979	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17253	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26399	2	1	1	2	1	1	0.0	1.9270068127e-06	5311	1957	
all	15953	7	5	2	9	6	3	0.00176620591312	8.5049551778e-05	2422	533	
all	17256	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	17257	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	10709	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	9528	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	9529	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	9258	4	3	1	14	13	1	0.000135737112995	6.89470247627e-07	4373	2116	
all	10703	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	9257	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	9254	2	2	0	7	7	0	0.0	0.0	5311	2624	
all	9527	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	10706	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	9522	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	10704	4	0	4	5	0	5	0.000278821749131	0.0	3912	2624	
all	24881	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24880	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	21619	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15485	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37957	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17063	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	21616	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	21613	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	21612	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	11951	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	23772	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	19338	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	26022	6	4	2	10	8	2	0.000237064209369	1.24786744606e-05	4032	1398	
all	26020	3	2	1	4	3	1	0.000110986028885	2.54924903406e-08	4456	2480	
all	26027	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	26128	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26025	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	5983	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26028	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	5980	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15122	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	11950	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26576	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	18713	2	1	1	3	1	2	0.0068822197268	0.0	1235	2624	
all	22874	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	22875	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22876	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22877	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22870	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22871	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22872	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24082	14	6	8	31	16	15	0.00500911407709	1.6769285125e-05	1735	1236	
all	37795	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24080	1	0	1	1	0	1	0.00029686295305	0.0	3861	2624	
all	22878	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22879	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	37791	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24084	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	11953	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	3519	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	22260	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	3513	1	0	1	1	0	1	0.000786992735996	0.0	3225	2624	
all	3512	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	3511	1	0	1	1	0	1	0.0068822197268	0.0	1235	2624	
all	3510	3	1	2	3	1	2	0.000350898709093	0.0	3748	2624	
all	3517	3	1	2	3	1	2	0.000170056584855	3.62976456475e-05	4294	951	
all	3514	4	1	3	8	1	7	0.00131023690442	0.0	2766	2624	
all	36846	1	0	1	1	0	1	0.000610975442844	0.0	3394	2624	
all	36847	1	0	1	1	0	1	0.000190966513208	0.0	4212	2624	
all	2688	1	0	1	1	0	1	0.00029686295305	0.0	3861	2624	
all	2689	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	2685	1	0	1	1	0	1	2.75740278975e-05	0.0	4906	2624	
all	2686	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	36848	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	2681	1	0	1	1	0	1	0.00139188788835	0.0	2697	2624	
all	11952	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	14626	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	14627	5	4	1	14	8	6	0.00020035915492	1.8650392747e-05	4180	1202	
all	14621	4	3	1	18	16	2	0.000482130108175	3.63801256457e-05	3568	915	
all	14623	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	22266	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	14628	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	14629	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	99	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	36518	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	6979	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	25766	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	6267	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	92	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	95	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	94	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	97	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	96	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	30415	3	3	0	4	4	0	0.0	0.0	5311	2624	
all	30417	3	3	0	19	19	0	0.0	0.0	5311	2624	
all	30418	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	12311	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	36156	4	3	1	10	9	1	0.0	4.80174414811e-08	5311	2430	
all	36157	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	36154	7	4	3	18	15	3	0.020715586977	1.5740284791e-05	239	1257	
all	13059	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	36153	4	4	0	4	4	0	0.0	0.0	5311	2624	
all	36150	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	6264	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	13052	4	3	1	16	15	1	0.00511189634875	1.88841282829e-06	1666	1961	
all	13053	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	13056	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	13057	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	13054	1	0	1	1	0	1	0.00161991362114	0.0	2532	2624	
all	13055	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	18703	4	1	3	4	1	3	0.009020319424	5.05431312042e-06	830	1801	
all	18702	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	33504	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	18700	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	33854	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	33855	1	0	1	1	0	1	0.000295802833234	0.0	3900	2624	
all	18705	2	2	0	4	4	0	0.0	0.0	5311	2624	
all	33501	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	33858	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	18708	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	28755	1	0	1	1	0	1	0.00139188788835	0.0	2697	2624	
all	33508	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	33509	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	16234	6	3	3	6	3	3	3.38021694842e-06	4.47752538067e-05	5137	775	
all	14688	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	21535	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17827	2	2	0	4	4	0	0.0	0.0	5311	2624	
all	17826	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	10717	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37478	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	18685	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	27578	11	10	1	16	15	1	0.0	1.24684939235e-05	5311	1421	
all	20259	4	0	4	9	0	9	0.0170514327397	0.0	320	2624	
all	37842	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	25064	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	27573	1	0	1	1	0	1	0.0068822197268	0.0	1235	2624	
all	27570	1	0	1	1	0	1	0.000411894854633	0.0	3684	2624	
all	27576	2	1	1	2	1	1	0.00139188788835	0.0	2697	2624	
all	27575	2	1	1	2	1	1	1.75786188425e-05	1.87313482796e-07	5000	2299	
all	29816	7	7	0	29	29	0	0.0	0.0	5311	2624	
all	29767	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	29766	29	12	17	306	269	37	0.00470227579578	0.000168303256856	1747	319	
all	29761	8	7	1	19	18	1	0.000786992735996	5.11330125915e-05	3225	716	
all	6364	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	29810	12	7	5	14	8	6	0.00350806291168	4.7830916486e-05	1817	767	
all	1177	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	1176	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	1174	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	23059	3	2	1	10	9	1	0.00171382919063	9.16701349833e-08	2481	2378	
all	23058	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17592	9	7	2	14	12	2	0.000342987014087	8.56045261672e-07	3759	2079	
all	23506	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	35373	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	23504	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	23053	57	18	39	92	36	56	0.0366149068709	0.000389525709642	110	156	
all	1178	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17590	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	23302	4	2	2	4	2	2	0.00100100064713	4.72347112035e-07	3004	2185	
all	27619	2	0	2	3	0	3	0.000514222585423	0.0	3527	2624	
all	27617	1	0	1	1	0	1	0.00180650436801	0.0	2406	2624	
all	4523	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	19851	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31948	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	644	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	11178	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	5520	1	0	1	1	0	1	0.001658182406	0.0	2502	2624	
all	878	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	33558	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	36068	7	2	5	18	11	7	0.0	1.40679274603e-05	5311	1299	
all	17755	11	8	3	27	24	3	0.00773237791821	8.66376558012e-05	1150	515	
all	515	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	17594	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	29430	4	4	0	5	5	0	0.0	0.0	5311	2624	
all	29109	2	0	2	2	0	2	0.00233591750054	0.0	2016	2624	
all	29108	6	5	1	13	12	1	0.00288791844088	7.39639384928e-05	1884	583	
all	31230	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31231	1	1	0	4	4	0	0.0	0.0	5311	2624	
all	37419	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31237	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	4522	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	7181	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	29103	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	7183	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	19333	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	29104	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37847	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	875	1	0	1	1	0	1	0.00951834810431	0.0	670	2624	
all	8748	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	622	1	0	1	1	0	1	0.000209563932856	0.0	4152	2624	
all	6261	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	7979	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	873	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	2966	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	1224	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	8549	1	0	1	1	0	1	5.88537448257e-05	0.0	4665	2624	
all	12836	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22000	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	8545	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15284	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15287	2	2	0	6	6	0	0.0	0.0	5311	2624	
all	15286	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	8541	3	1	2	3	1	2	0.000629441982794	6.53912602632e-08	3381	2406	
all	8012	5	3	2	12	9	3	0.00779821580027	3.96540227291e-07	1144	2216	
all	8543	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	1222	1	1	0	3	3	0	0.0	0.0	5311	2624	
all	7456	1	0	1	2	0	2	0.000850158191409	0.0	3162	2624	
all	7457	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26627	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	7455	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26621	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26620	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26623	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26622	2	0	2	2	0	2	0.010141337437	0.0	619	2624	
all	624	1	1	0	3	3	0	0.0	0.0	5311	2624	
all	26629	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26628	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	7458	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	23657	2	2	0	4	4	0	0.0	0.0	5311	2624	
all	34721	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	32045	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	35931	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	35930	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	35933	3	3	0	10	10	0	0.0	0.0	5311	2624	
all	35932	1	1	0	3	3	0	0.0	0.0	5311	2624	
all	35935	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	35934	3	3	0	8	8	0	0.0	0.0	5311	2624	
all	35937	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	35936	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31913	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	21070	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	23654	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	3387	3	3	0	3	3	0	0.0	0.0	5311	2624	
all	4594	8	4	4	12	5	7	0.00114785608938	2.28007323405e-06	2821	1921	
all	27371	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24903	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	28434	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	4730	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	28381	29	13	16	183	155	28	0.0221344633653	3.16557094208e-05	216	1051	
all	1934	5	4	1	26	25	1	0.00511189634875	0.0	1666	2624	
all	10887	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	10880	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	1229	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	10882	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	10883	3	2	1	5	2	3	0.000273291548824	6.44184555863e-09	3940	2558	
all	19112	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31917	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22674	1	0	1	1	0	1	0.00951834810431	0.0	670	2624	
all	23650	2	2	0	16	16	0	0.0	0.0	5311	2624	
all	10888	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	10889	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15356	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22671	2	2	0	4	4	0	0.0	0.0	5311	2624	
all	4847	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	31915	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	35629	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	30384	3	3	0	8	8	0	0.0	0.0	5311	2624	
all	26566	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26567	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26564	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	26565	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	26562	3	3	0	10	10	0	0.0	0.0	5311	2624	
all	26563	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	26560	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	19852	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	8292	2	2	0	2	2	0	0.0	0.0	5311	2624	
all	27379	3	2	1	6	4	2	2.70213313673e-05	4.34404757489e-07	4912	2203	
all	5525	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15551	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	12876	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24701	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	24703	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	19278	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	35628	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	15001	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22129	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	6531	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	392	2	2	0	5	5	0	0.0	0.0	5311	2624	
all	37428	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22019	1	0	1	1	0	1	0.000371799355255	0.0	3723	2624	
all	19271	1	0	1	1	0	1	0.0	0.0	5311	2624	
all	395	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22012	1	0	1	1	0	1	1.39468714377e-08	0.0	5252	2624	
all	12875	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	22016	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	1688	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	4728	1	0	1	1	0	1	0.00223427880631	0.0	2055	2624	
all	15559	1	0	1	1	0	1	0.00110129186105	0.0	2886	2624	
all	4727	5	2	3	27	14	13	0.0111169946896	0.0	542	2624	
all	4726	5	5	0	9	9	0	0.0	0.0	5311	2624	
all	4721	4	2	2	8	5	3	0.00302127154231	0.0	1863	2624	
all	4720	2	2	0	3	3	0	0.0	0.0	5311	2624	
all	31902	1	0	1	1	0	1	0.00209607198106	0.0	2263	2624	
all	13613	2	1	1	12	11	1	0.000786992735996	0.0	3225	2624	
all	5847	3	3	0	4	4	0	0.0	0.0	5311	2624	
all	32225	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	32226	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	37969	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	19700	8	3	5	10	3	7	0.00200544668269	5.0522541515e-05	2358	725	
all	16061	14	9	5	41	35	6	0.0132550108986	4.77477712865e-05	456	768	
all	16062	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	16063	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	27720	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	19708	8	3	5	35	12	23	0.00235592516046	2.93457190528e-06	2002	1872	
all	32229	1	1	0	2	2	0	0.0	0.0	5311	2624	
all	5849	1	1	0	1	1	0	0.0	0.0	5311	2624	
all	28252	3	2	1	7	6	1	0.0	1.24684939235e-05	5311	1437	
all	17622	2	1	1	4	2	2	0.0068822197268	0.0	1235	2624	
