106	55.35	2.11	https://en.wikipedia.org/wiki/Alwinton
107	54.338	1.429	https://en.wikipedia.org/wiki/Allertonshire
108	50.87562778	-0.017855556	https://en.wikipedia.org/wiki/Lewes
109	51.2903	-0.5019	"https://en.wikipedia.org/wiki/Allington,_Kent"
111	50.78	2.12	https://en.wikipedia.org/wiki/Almer
112	39.2	8.616666667	https://en.wikipedia.org/wiki/Almeirim
114	41.93333333	-0.233333333	https://en.wikipedia.org/wiki/Almunia_de_San_Juan
115	54.08261944	1.24405	"https://en.wikipedia.org/wiki/Alne,_North_Yorkshire"
117	55.4134	1.7069	https://en.wikipedia.org/wiki/Alnwick
118	55.41985	1.719138889	https://en.wikipedia.org/wiki/Alnwick_Abbey
119	55.41575	1.706069444	https://en.wikipedia.org/wiki/Alnwick_Castle
127	53.178	1.67	https://en.wikipedia.org/wiki/Alport
128	54.51131944	6.578319444	https://en.wikipedia.org/wiki/River_Blackwater_(Northern_Ireland)
129	51.919	2.961	http://www.abergavenny.org.uk/hotels/allt-yr-ynys-country-hotel-35.htm
130	52.28027778	1.001944444	https://en.wikipedia.org/wiki/Althorp
131	53.174	1.46	"https://en.wikipedia.org/wiki/Alton,_Derbyshire"
133	50.7853	-1.8878	https://en.wikipedia.org/wiki/Alembon
135	49.44444444	-11.84833333	https://en.wikipedia.org/wiki/Amberg
136	50.90848056	0.534038889	"https://en.wikipedia.org/wiki/Amberley,_West_Sussex"
137	47.4042	-0.98	https://en.wikipedia.org/wiki/Amboise
138	51.17	1.77	https://en.wikipedia.org/wiki/Amesbury
139	48.11666667	-14.86666667	"https://en.wikipedia.org/wiki/Amstetten,_Lower_Austria"
141	52.15	-5.383333333	https://en.wikipedia.org/wiki/Amersfoort
142	51.17	1.77	https://en.wikipedia.org/wiki/Amesbury
143	49.892	-2.299	https://en.wikipedia.org/wiki/Amiens
144	52.0263	0.4906	https://en.wikipedia.org/wiki/Ampthill
145	52.3	-0.72	https://en.wikipedia.org/wiki/Ampton
148	52.36666667	-4.9	https://en.wikipedia.org/wiki/Amsterdam
150	55.02166667	7.267222222	https://en.wikipedia.org/wiki/Enagh_Lough
152	43.61694444	-13.51666667	https://en.wikipedia.org/wiki/Ancona
153	49.2461	-1.4125	https://en.wikipedia.org/wiki/Les_Andelys
154	50.83333333	-4.333333333	https://en.wikipedia.org/wiki/Anderlecht
155	50.43972222	-7.401666667	https://en.wikipedia.org/wiki/Andernach
159	51.2167	1.4667	"https://en.wikipedia.org/wiki/Andover,_Hampshire"
160	41.66666667	-26.56666667	https://en.wikipedia.org/wiki/Edirne
165	48.86	-1.44	https://en.wikipedia.org/wiki/Anet
166	51.53194444	0.106388889	"https://en.wikipedia.org/wiki/The_Angel,_Islington"
167	47.47361111	0.554166667	https://en.wikipedia.org/wiki/Angers
168	45.65	-0.16	https://en.wikipedia.org/wiki/Angoul%C3%AAme
169	38.65555556	27.21944444	https://en.wikipedia.org/wiki/Angra_do_Hero%C3%ADsmo
170	48.96111111	-9.181944444	https://en.wikipedia.org/wiki/Ingersheim
171	50.4097	-2.7592	https://en.wikipedia.org/wiki/Angres
172	52.97	0.54	"https://en.wikipedia.org/wiki/Ancaster,_Lincolnshire"
173	51.73277778	-13.04555556	https://en.wikipedia.org/wiki/Annaburg
174	54.983	3.266	"https://en.wikipedia.org/wiki/Annan,_Dumfries_and_Galloway"
175	45.916	-6.133	https://en.wikipedia.org/wiki/Annecy
176	48.9256	-2.7192	https://en.wikipedia.org/wiki/Annet-sur-Marne
177	49.3	-10.58333333	https://en.wikipedia.org/wiki/Ansbach
179	51.037	2.063	"https://en.wikipedia.org/wiki/Ansty,_Wiltshire"
181	-	-	https://en.wikipedia.org/wiki/English_ship_Antelope_(1546)
183	43.5808	-7.1239	https://en.wikipedia.org/wiki/Antibes
187	55.383	-11.383	https://en.wikipedia.org/wiki/Antvorskov
188	51.21666667	-4.4	https://en.wikipedia.org/wiki/Antwerp
189	51.2227	-4.3974	https://en.wikipedia.org/wiki/Het_Steen
190	51.21666667	-4.4	https://en.wikipedia.org/wiki/Antwerp
193	41.90361111	-12.45638889	https://en.wikipedia.org/wiki/Apostolic_Palace
194	54.57423056	2.488780556	https://en.wikipedia.org/wiki/Appleby_Castle
198	52.5472	0.4922	https://en.wikipedia.org/wiki/Apethorpe_Palace
199	41	1	https://en.wikipedia.org/wiki/Aragon
200	41.68333333	3.683333333	https://en.wikipedia.org/wiki/Aranda_de_Duero
201	40.03611111	3.605	https://en.wikipedia.org/wiki/Aranjuez
202	59.39388889	-15.83861111	https://en.wikipedia.org/wiki/Arboga
203	53.65373056	6.74835	https://en.wikipedia.org/wiki/Ardbraccan
204	55.75027778	-37.61777778	https://en.wikipedia.org/wiki/Cathedral_of_the_Archangel
205	51.51388889	0.093611111	https://en.wikipedia.org/wiki/Arches_Court
206	50.7361	-2.3033	"https://en.wikipedia.org/wiki/Arques,_Pas-de-Calais"
207	48.8075	-2.3361	https://en.wikipedia.org/wiki/Arcueil
209	53.65373056	6.74835	https://en.wikipedia.org/wiki/Ardbraccan
210	52.35	9.6833	https://en.wikipedia.org/wiki/Ardfert
211	53.85536111	6.537894444	https://en.wikipedia.org/wiki/Ardee
212	45.4044	-3.1272	https://en.wikipedia.org/wiki/Ardes
214	54.1167	9.1667	https://en.wikipedia.org/wiki/Battle_of_Ardnaree
215	-	-	"https://www.google.com/maps/place/Ardragh,+Co.+Monaghan,+Ireland/@54.009786,-6.8714948,14z/data=!3m1!4b1!4m5!3m4!1s0x4860aee923958d35:0x1800c7a937df0900!8m2!3d54.0088967!4d-6.8524233"
216	50.8556	-1.9783	https://en.wikipedia.org/wiki/Ardres
218	51.38333333	-8.083333333	https://en.wikipedia.org/wiki/Arnsberg
219	43.47333333	-11.87	https://en.wikipedia.org/wiki/Arezzo
221	48.75	0.02	https://en.wikipedia.org/wiki/Argentan
222	48.75	0.02	https://en.wikipedia.org/wiki/Argentan
224	48.085	0.64	https://en.wikipedia.org/wiki/Argentr%C3%A9
226	56.25	5.25	https://en.wikipedia.org/wiki/Argyll
229	43.6767	-4.6278	https://en.wikipedia.org/wiki/Arles
230	52.863	1.5	https://en.wikipedia.org/wiki/Arleston
232	54.3499	6.6546	https://en.wikipedia.org/wiki/Armagh
233	49.892	-2.299	https://en.wikipedia.org/wiki/Amiens
236	48.33333333	-2.833333333	https://en.wikipedia.org/wiki/C%C3%B4tes-d%27Armor
237	53.002	1.13	"https://en.wikipedia.org/wiki/Arnold,_Nottinghamshire"
238	56.73333333	5.983333333	https://en.wikipedia.org/wiki/Ardnamurchan#History
239	51.98333333	-5.916666667	https://en.wikipedia.org/wiki/Arnhem
240	52.20688889	1.884197222	"https://en.wikipedia.org/wiki/Arrow,_Warwickshire"
241	49.8817	-1.1269	https://en.wikipedia.org/wiki/Arques-la-Bataille
242	-	-	https://en.wikipedia.org/wiki/Owney_and_Arra
244	50.29998889	-2.702138889	https://en.wikipedia.org/wiki/Arras
247	47.3589	-1.7436	https://en.wikipedia.org/wiki/Romorantin-Lanthenay
250	50.98333333	-4.833333333	https://en.wikipedia.org/wiki/Aarschot
251	51.795	0.078	https://en.wikipedia.org/wiki/Hertford
252	50.5	-2.5	https://en.wikipedia.org/wiki/Artois
