5977	Denis Edwards
5978	Denis Lache
5979	Denis Molan
5980	Denis Rouse
5982	Denis le Roux of Guernsey
5983	Dennes Orme
5985	Dennis Conwaye, burgess of the town of Cashel
5987	Dennis Mccartie
5992	Dennys Danyell, Katherine his wife, and others
5993	Dennys Jacob
5996	Denys Harrys
5997	Denys Nayman
5998	Denys Toppes
5999	Denzil Hollis, Esquire
6002	Deputies
6003	Deputies For The States General
6004	Deputies From The States-general of the Netherlands
6007	Deputies in France
6008	Deputies of Antwerp
6009	Deputies of Brittany
6010	Deputies of Calais, Boulogne and Newhaven
6011	Deputies of Council of State
6012	Deputies of Flushing
6013	Deputies of Groningen
6014	Deputies of Hainault
6015	Deputies of Hamburg
6016	Deputies of Holland Hoorn
6017	Deputies of States of Holland and Zeeland in England
6018	Deputies of West Friesland
6019	Deputies of Westergoe
6020	Deputies of the Estates
6022	Deputies of the Low Countries
6023	Deputies of the Prince of Orange
6024	Deputies of the Queen of Navarre
6025	Deputies of the Reformed Church at Antwerp
6026	Deputies of the Reformed Churches
6027	Deputies of the Reformed Churches at Saumur
6030	Deputies of the States of Friesland
6032	Deputies of the clergy
6034	Deputy Chamberlains of the Exchequer
6037	Deputy Commissioners in the several counties
6038	Deputy Earl of Marshal
6039	Deputy Governor of Ostend and others
6040	Deputy Governor of Stoade
6041	Deputy Governor of the Merchants at Hamburg
6042	Deputy Lientenants of Oxfordshire
6044	Deputy Lieutenants of Hertford
6049	Deputy Lieutenants of Carmarthen
6050	Deputy Lieutenants of Cornwall
6051	Deputy Lieutenants of Counties
6053	Deputy Lieutenants of Directions
6054	Deputy Lieutenants of Dorset
6056	Deputy Lieutenants of Essex
6059	Deputy Lieutenants of Lincoln
6061	Deputy Lieutenants of Northamptonshire
6062	Deputy Lieutenants of Pembrokeshire
6063	Deputy Lieutenants of Somerset
6064	Deputy Lieutenants of Staffordshire
6065	Deputy Lieutenants of Suffolk
6066	Deputy Lieutenants of Surrey
6067	Deputy Lieutenants of Warwickshire
6068	Deputy Lieutenants of Wiltshire
6069	Deputy Lieutenants of Worcester
6070	Deputy Lieutenants of the county of Devon
6071	Deputy Lieutenants of the county of Essex
6073	Deputy and Assistants of the English Company at Elbing
6079	Deputy des Gritenies
6083	Deputy of Guisnes
6086	Deputy of the States of Utrecht
6091	Der by O'Dwyer
6093	Derby MacShane
6096	Derick Anthony, Graver of the Mint, and Nicholas Hildyard
6097	Derick Derickson
6102	Dermod O'Conor, son to the late O'Conor Roe
6104	Dermot Creagh, Bishop of Cork
6105	Dermot M'Morris Cavenaghe, of Knockangarrowe
6106	Dermot McCarthy
6109	Des Hommestz
6111	Des Trappes
6112	Deschamps
6113	Desiderius Erasmus
6114	Desmarets
6118	Desoulsour
6119	Dethicke
6121	Devereux Barrett, Sir John Wogam, Richard Grafton
6123	Dias de Irade
6124	Diaz Enriques
6125	Didier De Sente Jalhe, Master of the Hospital of Jerusalem
6132	Diego Botelho
6133	Diego Dala Serva
6134	Diego Fernandez, the Queen's Chancellor
6136	Diego Hurtado de Mendoza
6137	Diego Hurtado de Pe&#x00F1;alosa
6139	Diego Maldonado
6140	Diego Melendes de Valdes
6141	Diego Perez
6142	Diego de Espinola
6143	Diego de Ibarra
6144	Diego de Marchena
6145	Diego de Monga
6146	Diego de Velasco
6147	Diego de Vilha
6148	Diego de la Serna
6150	Diet at Esslingen
6151	Diet at Hagenau
6152	Diet of Spires
6153	Diet of Warsaw
6154	Diet of Worms
6155	Dietrich Sonoy
6156	Diggory Piper
6160	Diocese of Exeter
6162	Diogenes Fraucischini
6163	Diogno Anriques
6165	Dioguo de Saa
6168	Dionise Cambell, Dean of Limerick
6171	Dionise Fitzherbert
6172	Dionys Gray
6174	Dionysius Beurneus Wellingius
6178	Dispensation
6179	Distant Noblemen
6181	Do&#x00F1;a Joana
6182	Do&#x00F1;a Maria de Silva
6183	Dobbes
6188	Doctor Allen Cope
6196	Doctor David Lewes
6200	Doctor Hawkins
6202	Doctor Henry Hector
6205	Doctor Maketnay
6207	Doctor Meredith Hanmer
6209	Doctor Redman
6210	Doctor Richard Howlande
6212	Doctor Thomas Ridley
6215	Doctor William Allen
6221	Doctors of the Arches Court
6229	Dom Fernando De Neronho
6231	Dom Joam Pereira, Ambassador of Portugal
6233	Dom Juan De Castro
6234	Dom. Peruni
6235	Dom. Provost
6238	Domenico Sauli
6239	Domingo Lopez de la Calleja
6240	Domingo de Baranbio
6241	Domingo de Castro
6242	Domingo de Orbea
6243	Dominic Chester
6244	Dominic Lampsonius
6245	Dominic Lomelyn
6246	Dominic at the Green Dragon
6247	Dominic de Balisquis, Constable of Spain
6249	Dominick Browne
6250	Dominick Fanning, Mayor of Limerick and his brethren
6251	Dominick Roche
6253	Dominique de Vic
6254	Domino Barnabeo tilio Philippi
6255	Domino Jacobo Geraldino
6257	Domitio Peroni
6258	Domp. Thomas London
6260	Don Albano Inglese
6261	Don Alonso Luzon
6262	Don Alonso de Cayas
6263	Don Alonzo De Velasco
6264	Don Alonzo de Lugan
6267	Don Antonio Gironde
6269	Don Antonio, King of Portugal
6271	Don Carlos Castilionis
6272	Don Carolo
6273	Don Christouad
6275	Don Cristofero
6276	Don Cristoval
6277	Don Diego Azevedo
6278	Don Diego Guarez de Amaya
6283	Don Emanuel
6284	Don Emmanuel, son of Don Antonio
6285	Don Ferdinando
6286	Don Ferdinando Lopez de Villa Nova
6288	Don Francesco
6290	Don Francisco De Este
6291	Don Francisco Maldonado
6292	Don Francisco Manrique
6293	Don Garcia Dr Toledo
6294	Don Gaston De Spinola
6295	Don Gomez Capata
6297	Don Guerau D'Espes
6300	Don Hugo de Moncada.
6305	Don John Manuel
6306	Don John Mendoza
6311	Don John of Austria
6313	Don Juan D&#x0027;Aquila
6314	Don Juan De Rosas Y Gusman
6315	Don Juan De Villanova
6319	Don Juan d&#x0027;Idiaquez
6326	Don Luis de Carillo, Governor of the Groyne Corunna
6327	Don Luis de Requescens
6328	Don Luiz Hurtado De Mendoza
6329	Don Luys D'Avila
6330	Don Luys Vargas de Figueroa
6331	Don Luys de Rozos
6332	Don Manoel
6333	Don Manrique de Ayamonte
6334	Don Martin de Sarragones
6335	Don Michel di Silva
6337	Don Miguel de Erasso Captain-general of the fleet of the Terra Firma
6339	Don Payopatino Alexandrino
6340	Don Pedro De Velasco
6341	Don Pedro De Villavicencio
6345	Don Pedro de Valdez
6347	Don Perolasso
6349	Don Roderigo de Mendoca
6350	Don Rodrigo De Cordua Y Guzman
6352	Don Rodrigo de Lor
6353	Don Ruy Sancho
6357	Don Sancho d' Avila
6359	Don Solomon Aben-Daeux
6361	Don Ulhoa de la Vega
6364	Dona Isabella de Viveza
6366	Donal MacCarthy, earl of Clancare
6371	Donald Gorme M'Donnell
6372	Donald Gormson
6373	Donald O'Daongussa and Edmund O'Donell, in Avero
6374	Donato Rullo
6378	Donna G. Pasquier
6379	Donna Maria of Arragon
6381	Donnel O'Cahan
6386	Donnell O'Sullivan
6388	Donnell Spainagh Kavanagh
6393	Dono Macdonnell
6396	Donogh O'Connor Sligo
6399	Donoghe M'Cormock
6403	Donoghue MacCrahe
6404	Donough Carty
6406	Donough O'Brien, Earl of Thomond
6408	Donyll M'Arti More
6410	Doramer
6411	Dorcas Cosbye
6412	Dordrecht
6413	Dorothe [Countess of] Derby
6414	Dorothea, Queen of Denmark and Norway
6415	Dorothy Chandos
6419	Dorothy Essex
6420	Dorothy Gamage
6422	Dorothy Josselyn
6423	Dorothy Lady Mountjoy
6424	Dorothy Nevell, widow
6425	Dorothy Stafford, Lady Stafford
6426	Dorothy Wingfield, widow
6427	Dorothy Wroughton
6428	Dorothy lady Walsingham
6429	Dorothy, Countess Palatine of the Rhine
6430	Dorothy, Countess of Northumberland
6431	Dorothy, Lady Edmunds
6432	Dorothy, Lady North
6433	Dorothy, Lady Unton
6434	Dorothy, Lady Wharton
6435	Dorothy, Lady Willoughby
6439	Dorset clothiers
6441	Douglas
6443	Doul
6447	Dowager Countess of Horn
6460	Downes
6461	Dowsabel Mille
6464	Dr Beallaces
6466	Dr Cornelius
6467	Dr Geoffrey Glyn
6468	Dr Hector Nu&#x00F1;ez
6470	Dr Hindmer
6475	Dr Petrus de Rotis (or des Roues)
6476	Dr Ruy Lopez
6481	Dr Thomas Robertson
6482	Dr Thomas Wilson
6483	Dr Verger
6485	Dr William Turner
6490	Dr.  William Prytherghe (or Prythero), doctor of laws and preacher of the word of God
6491	Dr. A. Paceus
6492	Dr. Adam Pac&#x00E6;us
6499	Dr. Andrew Oxenbrege
6505	Dr. Arthur Lake
6511	Dr. B. Clarke
6528	Dr. Bekensall
6531	Dr. Belhowse
6535	Dr. Bellasis
6555	Dr. Benjamin Charier
6559	Dr. Bernard, Vice-Chancellor of Oxford
6562	Dr. Bocking
6565	Dr. Brerewod, Chancellor of Exeter
6582	Dr. Callistus
6594	Dr. Christopher Schevius
6596	Dr Bassett
6597	Dr. Cokes
6601	Dr. Cottisford
6604	Dr. Crome, Parson of St. Antonyne's, London
6620	Dr. Dingley
6621	Dr. Dorein at Calais
6622	Dr. Downes
6626	Dr. Dun
6627	Dr. Ed
6630	Dr. Edmund Lillie
6631	Dr. Edmund Scambler, Bishop of Norwich
6635	Dr. Edward Grante
6636	Dr. Edward Wotton
6642	Dr. Francis
6644	Dr. Francis Newton
6653	Dr. Garay
6656	Dr. George Gardiner
6659	Dr. Gibson
6660	Dr. Giles Fletcher
6663	Dr. Greene
6665	Dr. Gybbon
6674	Dr. Harding
6677	Dr. Hector Murry
6683	Dr. Henry Dean
6684	Dr. Henry Kyng
6686	Dr. Henry Moutlowe
6687	Dr. Henry Olisl[eger]
6690	Dr. Henry Sudermann
6695	Dr. Hewis
6697	Dr. Horner, Proctor of the Charterhouse, Smithfield
6699	Dr. Howe
6702	Dr. Humphrey Ely
6703	Dr. Humphry Tyndall
6705	Dr. Isaac Barrow
6706	Dr. Ithel
6712	Dr. Jacobs
6714	Dr. Jeames
6722	Dr. John Beacon
6724	Dr. John Bell, Vice-chancellor of Cambridge
6725	Dr. John Bennet
6726	Dr. John Bullingham
6727	Dr. John Chamber
6728	Dr. John Coldwell, Dean of Rochester
6729	Dr. John Cowell
6730	Dr. John Dee
6734	Dr. John Harpsfield
6735	Dr. John Hatcher
6737	Dr. John Jegon
6742	Dr. John Nowell
6743	Dr. John Olyver
6744	Dr. John Rogers
6745	Dr. John Schulte
6746	Dr. John Still, Master, and the Seniors of Trinity College
6750	Dr. John de Coloribus
6757	Dr. Junio De Junius a Wettsio
6762	Dr. Lakes
6763	Dr. Lancelot Browne
6764	Dr. Laurence Humfrey
6767	Dr. Le Coop
6768	Dr. Leaton
6774	Dr. Lev
6780	Dr. Leyton
6781	Dr. Lionel Sharpe
6787	Dr. Lowgher
6790	Dr. Mabulston, Subprior of St. John's
6796	Dr. Marta
6797	Dr. Martin Copus
6798	Dr. Martin Kyrnbeck
6801	Dr. Masters, Chancellor of Norwich
6804	Dr. Michael Peiscer
6805	Dr. Molon
6807	Dr. Newman
6809	Dr. Nicholas Bonde
6810	Dr. Nicholas Sanders
6813	Dr. Nicolas Wilson
6815	Dr. Olaf
6819	Dr. Oritz
6825	Dr. Pena
6829	Dr. Peter
6831	Dr. Philip Faber (Smith)
6832	Dr. Philip, Chancellor of Cologne
6838	Dr. Ralph Gifford
6840	Dr. Raynes, Chancellor to my Lord of Lincoln
6841	Dr. Reuben Sherwood
6843	Dr. Rich. Haddock
6846	Dr. Richard Clayton
6853	Dr. Richard Hylley, Chancellor
6854	Dr. Richard Master
6855	Dr. Richard Neile
6858	Dr. Richard Werster
6861	Dr. Robert Beaumont
6862	Dr. Robert Bellamy, Vice-Dean
6867	Dr. Robert Huick
6868	Dr. Robert Norgate, Master of Bennet College, (Corpus Christi, Cambridge)
6870	Dr. Robert Some
6875	Dr. Roger Kelk
6880	Dr. Sandewiche
6882	Dr. Smith
6883	Dr. Snede, Vicar of Rye
6897	Dr. Tho. Holland
6898	Dr. Tho. Legge
6904	Dr. Thomas Blague
6905	Dr. Thomas Byng
6907	Dr. Thomas Legh
6908	Dr. Thomas Lorkin
6911	Dr. Thomas Watson
6915	Dr. Thornton
6918	Dr. Thos. Jegon
6921	Dr. Thos. Nevile
6930	Dr. Udalricus
6934	Dr. Vesey, Dean of the King's Chapel
6949	Dr. Walter Cromer
6952	Dr. Webb
6954	Dr. Welles
6959	Dr. White
6961	Dr. William Bruise
6962	Dr. William Capon
6964	Dr. William Cole
6966	Dr. William Farrand
6968	Dr. William Fulke, Vice-Chancellor
6971	Dr. William James
6972	Dr. William Knyght
6973	Dr. William Lumisden
6974	Dr. William Mount
6975	Dr. William Tooker
6976	Dr. William Warde
6977	Dr. William Whitaker
6979	Dr. William Wilkinson
6980	Dr. William [Butts]
6985	Dr. Wlman Bernaert
6988	Dr. Wm. Bruce
6993	Dr. Wm. Redman
6995	Dr. Wm. Wilkes
7000	Dr. Wylson
7009	Drapers
7010	Drew Drury
7011	Drew Payne
7012	Drossart of Berghen of Berghen of Zoom
7018	Drumlangrik
7019	Drurt
7021	Drusilla Morehouse
7023	Du Baeskre
7024	Du Bassinet
7026	Du Biez
7027	Du Perron, Bishop of Evreux
7028	Du Pin
7030	Du Plessis-Mornay
7036	Duarte Nunez Nogueira
7037	Duc De Biron
7043	Duc de Merc&#x0153;ur
7049	Duchess of Bourbon
7050	Duchess of Braganza
7054	Duchess of Longieville
7056	Duchess of Medina Sidonia
7057	Duchess of Montmorency
7063	Duchesse Dusseysys
7064	Duckett
7068	Dudley Carleton, Viscount Dorchester
7069	Dudley North, Baron North
7070	Dudley Norton
7076	Duke Broke
7084	Duke Henry Julius of Brunswick
7085	Duke John Casimir of the Palatinate
7086	Duke John William of Saxony
7094	Duke d&#x0027;Espernon
7098	Duke of Aerschot
7101	Duke of Albuquerque Bertrand de la Cueva
7104	Duke of Anhalt
7106	Duke of Barry
7111	Duke of Braganza
7114	Duke of Camerino
7117	Duke of Cleves' Council
7118	Duke of Deux Ponts
7119	Duke of Epernon
7120	Duke of Feria
7125	Gerolamo Chiavari
7129	Duke of Holsatia
7131	Duke of Humena
7135	Duke of Littlestein
7139	Duke of Maya
7142	Duke of Medina Sidonia
7145	Duke of Nevers
7149	Duke of Paliano
7155	Duke of Richmond's Council
7160	Duke of Sessa
7168	Duke of Ventadour
7173	Duncan MacDougall
7177	Duplessbys
7178	Durate Kingsmyll
7181	Dutch Admirality
7182	Dutch Deputies
7183	Dutch Merchants
7185	Dutch residents in London
7188	E Brahe, Count of Visingburg
7189	E.
7190	E. Amadas
7193	E. Barrowe
7196	E. Bushell
7197	E. C. K.
7199	E. Chevalier
7200	E. Clerke
7201	E. Cockayne
7202	E. Copland, Priest
7206	E. Countess of Oxford
7209	E. Curll
7214	E. Drake
7216	E. Ducke
7219	E. Fourth
7224	E. Harte
7225	E. Hilliard
7226	E. Hord, [Prior of Henton]
7230	E. Lady Leighton
7232	E. Lady Savage
7237	E. Moorcroft
7243	E. Plantin
7245	E. Pulter
7246	E. R.
7249	E. S. Lymes
7252	E. T.
7260	E. Wyngate
7261	E. Wynter
7267	E., Lady Knightley
7269	E., Lady St. John
7273	E., Lord St. John
7274	E.D.
7281	Earl of Athol
7283	Earl of Caithness
7286	Earl of Clanrycard's sons in Ireland
7287	Henry Clifford, 2nd Earl of Cumberland
7295	Earl of Essex's Secretary
7296	Earl of Friesland
7302	Earl of Leicester's secretary
7308	Earl of Montrose
7311	Earl of Murray
7322	Earl of Salop
7332	Earl's daughter
7333	Earls and Barons of Scotland
7334	East Country Merchants
7339	Ecclesiastical Commisioners
7341	Echevins
7342	Echevins of Middelburg
7346	Ed. Barrett
7347	Ed. Brimedghame
7352	Ed. Gostwick
7354	Ed. Hareuardo
7355	Ed. Miles
7360	Ed. Pepper
7361	Ed. Screven
7367	Ed. Wyberd
7369	Ed. Yates
7371	Ed[mund] Foxe
7373	Eddie Bourne
7375	Edgar Hornyold
7376	Edith Beale
7378	Edith Bulman
7379	Edm
7380	Edm Norton
7381	Edm. Aspten
7382	Edm. Bocher
7383	Edm. Bredman
7384	Edm. Brudenell
7385	Edm. Bunny, Antho. Walkwood, Edward Maplet, William Met
7387	Edm. Crispin, at Oxford
7388	Edm. Downing
7392	Edm. Huddleston
7393	Edm. Matthew, Bailiff of Salisbury
7403	Edmond Alen
7404	Edmond Baller
7408	Edmond Colman
7409	Edmond Cornwall (Baron of Burford)
7411	Edmond Dewnysh
7412	Edmond Dighton
7413	Edmond Eathin
7415	Edmond Fenner
7416	Edmond Fitz Thomas, of the Glyn
7421	Edmond Hay
7423	Edmond Holte
7424	Edmond Hore
7425	Edmond Hunt
7428	Edmond King
7430	Edmond Latymer or Nevill
7431	Edmond Ludlowe
7432	Edmond Mcgavran
7435	Edmond Nicholson
7439	Edmond Rous
7445	Edmond Standen
7448	Edmond Wheler
7449	Edmond Wryght
7453	Edmonde Byschoppe
7455	Edmund Abbot of York
7456	Edmund Angier
7457	Edmund Arwell
7458	Edmund Asplen
7460	Edmund Atkynssun
7461	Edmund Audley, Bishop of Salisbury
7462	Edmund Auncell
7463	Edmund Baker
7464	Edmund Bannaster
7465	Edmund Barret
7467	Edmund Bonner, Bishop of London
7469	Edmund Bovington
7471	Edmund Bridges and Richard Cotterell
7472	Edmund Bryggys
7474	Edmund Burton
7477	Edmund Byrne
7478	Edmund Campion
7479	Edmund Catesby
7481	Edmund Clerc
7484	Edmund Collins
7485	Edmund Conny
7486	Edmund Conny, or Thomas Conny
7487	Edmund Coppinger
7488	Edmund Courtenay. Requests help
7489	Edmund Daniel, Jesuit, in Coimbra College
7491	Edmund Darcye, Sub Sheriff of Meath
7492	Edmund Dunche
7494	Edmund Faye
7495	Edmund Felton
7497	Edmund Fitz Gibbon
7500	Edmund Freke, Bishop of Norwich and Worcester
7501	Edmund Gamull, Mayor of Chester
7503	Edmund Grimston
7505	Edmund Grindal, Archbishop of York and Canterbury
7507	Edmund Gryffyn, the King's Gardener at Hampton Court
7508	Edmund Gunter
7509	Edmund Hall
7510	Edmund Hardy
7511	Edmund Harvel
7513	Edmund Hasselwod
7515	Edmund Hogan
7516	Edmund Hollynges
7517	Edmund Horne
7518	Edmund Husey
7519	Edmund Jenney
7520	Edmund Jentill
7521	Edmund Jernyngam
7523	Edmund Knyghtley
7526	Edmund Langston
7527	Edmund Latham
7532	Edmund Lomnor
7533	Edmund Lord of Dunboyne
7534	Edmund M'Rydery and John FitzUlick
7537	Edmund Magawren
7538	Edmund Mather
7539	Edmund Metcalfe
7540	Edmund Michell
7542	Edmund Moor
7543	Edmund Morrogh, Bailiff of Cork
7544	Edmund Morton
7547	Edmund Nugent
7548	Edmund O'Reilly
7549	Edmund Oig
7550	Edmund Palmer
7551	Edmund Parker
7557	Edmund Pelham
7558	Edmund Pelse
7559	Edmund Pershall
7560	Edmund Person
7561	Edmund Pirton
7562	Edmund Poley
7563	Edmund Powell
7564	Edmund Power
7565	Edmund Purcell and other gentlemen
7566	Edmund Rainolde
7570	Edmund Sexten, Mayor of Limerick
7572	Edmund Sheffeld
7573	Edmund Sheffield, Earl of Mulgrave
7574	Edmund Some
7575	Edmund St Michael, alias Barron
7576	Edmund Standen
7577	Edmund Stansfeilde
7578	Edmund Stewarde
7579	Edmund Stradling
7580	Edmund Sture
7581	Edmund Tanere
7582	Edmund Trafford
7583	Edmund Tremayne
7584	Edmund Turner
7585	Edmund Turnour
7586	Edmund Tyrry
7590	Edmund Walshe
7591	Edmund Warren
7592	Edmund Whitelocke
7593	Edmund Williamson
7594	Edmund Wiseman
7597	Edmund Withipoll
7598	Edmund Wood
7599	Edmund Wright
7600	Edmund Wylton
7601	Edmund Wyndam
7602	Edmund Wyndesore
7605	Edmund Yorke
7611	Edmund, Abbot of York
7614	Edmund, Bishop of Salisbury
7621	Edmundus Donaldinus
7624	Eduardo
7626	Edw Abbot of Rievaulx
7632	Edw. Barrett
7633	Edw. Baxter, Merchant Venturer
7636	Edw. Brayne
7639	Edw. Brynham
7640	Edw. Brysby
7643	Edw. Catesby
7645	Edw. Charleton
7646	Edw. Cheke
7647	Edw. Clerk
7649	Edw. Conyers
7651	Edw. Cradock
7654	Edw. Downes
7661	Edw. Fitzgarrett
7663	Edw. Gaston
7664	Edw. Glover
7666	Edw. Greville
7668	Edw. Hall
7669	Edw. Havard
7671	Edw. Holmden
7673	Edw. Hughes, Receiver of North Wales
7675	Edw. Jurden
7684	Edw. Nangle
7686	Edw. Phelippes
7687	Edw. Phytos
7689	Edw. Plankney
7690	Edw. Radcliffe
7692	Edw. Russell
7696	Edw. Stansfeilde
7699	Edw. Temple
7702	Edw. Vaughan
7704	Edw. Weldon
7705	Edw. Westwood
7706	Edw. Wingfield, Comptroller of the Works at Dover
7708	Edw. Wygan, Vicar of Plymouth
7713	Edward Abbott
7714	Edward Abington
7716	Edward Aglionby
7718	Edward Alcott
7719	Edward Alford
7720	Edward Anthony
7721	Edward Asshe
7722	Edward Astburie of Ainerton, co. Stafford
7723	Edward Atslow
7724	Edward Babington
7725	Edward Bacheler
7726	Edward Bacon
7728	Edward Baeshe
7729	Edward Baker
7730	Edward Barker
7732	Edward Barkley
7733	Edward Barrett
7734	Edward Bartlett
7735	Edward Barton
7736	Edward Baskervyle
7737	Edward Basnet, Dean of St. Patrick's
7742	Edward Bates
7743	Edward Bath, Mayor
7744	Edward Batten
7745	Edward Becher
7746	Edward Beck of Manchester
7748	Edward Belknap
7750	Edward Berkeley
7751	Edward Besteney
7754	Edward Blonkett
7755	Edward Blount
7757	Edward Boorde
7759	Edward Boys
7762	Edward Brabazon
7763	Edward Braddyll
7765	Edward Brandon
7768	Edward Brereton, of the Queen's County, gent.
7769	Edward Brimstede
7770	Edward Broughton
7771	Edward Browne
7772	Edward Bruce
7773	Edward Bull
7776	Edward Burnham
7777	Edward Butler
7779	Edward Carey
7781	Edward Carowe
7783	Edward Castelyn
7787	Edward Chadwell
7788	Edward Charlton
7790	Edward Chester
7791	Edward Chybnal
7792	Edward Clyfford
7793	Edward Cobham
7795	Edward Cole
7796	Edward Collin
7797	Edward Collins
7803	Edward Conway, Viscount Conway and Viscount Killultagh
7804	Edward Conwey
7805	Edward Cook
7807	Edward Copinger
7809	Edward Corbett
7810	Edward Cotton
7813	Edward Courtenay, Earl of Devon
7814	Edward Croft
7815	Edward Cromwell, Lord Cromwell
7816	Edward Curle
7817	Edward Cusake
7819	Edward Dacre
7820	Edward Darbyshere
7821	Edward Darcy
7824	Edward Dering
7825	Edward Dier
7826	Edward Dimmock
7827	Edward Dodge
7829	Edward Donne Lee
7830	Edward Downyng
7831	Edward Drinkell
7837	Edward Dyer
7838	Edward Eden
7839	Edward Eglenbye
7840	Edward Eldrington, chief butler
7841	Edward English
7843	Edward Eohyngham
7844	Edward Eperton
7845	Edward Ewell
7846	Edward Fagg and Thomas Taylor
7847	Edward Fenton
7848	Edward Fetyplace
7849	Edward Fiennes de Clinton, Earl of Lincoln
7850	Edward Finch
7852	Edward Fisher, prisoner in the Fleet
7858	Edward Fitzharris
7860	Edward Flake
7861	Edward Fleetwood
7863	Edward Flinton
7864	Edward Flowredue
7865	Edward Foster
7866	Edward Foukes
7867	Edward Fox (Foxe), Bishop of Hereford
7871	Edward Gage
7873	Edward Galwey, Bailiff of Cork
7874	Edward Garington
7875	Edward Garlond
7876	Edward Garrett
7877	Edward Gateward
7878	Edward Gaunte
7879	Edward Gawge
7880	Edward Genninges
7881	Edward Gifford
7883	Edward Goeghe, Mayor of Waterford
7884	Edward Golde
7887	Edward Gorges
7888	Edward Gostewyk or Edward Waters
7891	Edward Gratley, alias Foxley
7892	Edward Gray
7898	Edward Griffin
7899	Edward Grimeston
7901	Edward Grimstone
7902	Edward Gruffyth
7905	Edward Ha.
7906	Edward Hall
7907	Edward Halmdeden
7908	Edward Halsall
7909	Edward Harbert, John Pryce and Richard Lloyd
7910	Edward Harrys
7912	Edward Hastings
7913	Edward Hastings, Baron Hastings of Loughborough
7916	Edward Hayes
7917	Edward Hayes, Commissary of the Musters for Leinster
7918	Edward Henden
7919	Edward Herbert
7921	Edward Herman
7922	Edward Heron
7923	Edward Heset
7924	Edward Higgons
7925	Edward Homden
7926	Edward Horsey
7928	Edward Horton
7931	Edward Isham
7932	Edward James
7934	Edward Johns
7936	Edward Johnstone
7937	Edward Jones
7939	Edward Keys, Constable of the Blackwater
7940	Edward Kingsmill
7941	Edward Kirkham
7942	Edward Knyghtley, Sergeant-at-Law
7943	Edward Kympton
7944	Edward Kynnersley
7945	Edward Laborne
7946	Edward Langford
7947	Edward Langham
7948	Edward Latimer
7950	Edward Lee, Archbishop of York
7952	Edward Leghe, Sheriff of Staffordshire
7953	Edward Leighton
7954	Edward Lenton
7955	Edward Leventhorp
7956	Edward Lewckner
7957	Edward Lewen, Mayor of Newcastle
7962	Edward Lingen
7963	Edward Loftus
7964	Edward Longley
7966	Edward Lord Derby
7968	Edward Lord Stourton
7969	Edward Lord Windsor
7972	Edward Lovell
7973	Edward Lucas
7974	Edward Lumley
7975	Edward Lyttelton
7976	Edward Malun
7977	Edward Manners, Earl of Rutland
7979	Edward Martyn
7980	Edward Maxey
7981	Edward Maye, Mayor of Dover
7982	Edward Meede
7983	Edward Merry
7986	Edward Milles
7992	Edward More, Warden of the New College beside Winchester
7993	Edward Morgan
7994	Edward Morley
7996	Edward Morris
7998	Edward Mosley
7999	Edward Mountagu
8002	Edward Mylar
8006	Edward Nevill
8009	Edward Northe
8010	Edward Nugent
8011	Edward Nuthall
8012	Edward Ormesby
8014	Edward Owen of Abergelly, co. Denbigh
8015	Edward Page
8016	Edward Palavicino
8017	Edward Palmer
8020	Edward Parker, Lord Morley
8021	Edward Payne
8022	Edward Pecocke
8023	Edward Peke
8024	Edward Penteney
8025	Edward Petvyn
8026	Edward Phaer
8028	Edward Powell
8029	Edward Price
8034	Edward Pryce and His Son
8038	Edward Prynne
8042	Edward Rede
8044	Edward Reynoldes (Reynolds)
8045	Edward Robinson
8047	Edward Rookewoode
8048	Edward Rous
8049	Edward Russell
8050	Edward Russell, Earl of Bedford
8051	Edward Ryche
8052	Edward Rye
8055	Edward Seymour, Duke of Somerset, Lord Protector
8056	Edward Seymour, Earl of Hertford
8057	Edward Seymour, Viscount Beauchamp
8058	Edward Shelley
8059	Edward Shepard
8060	Edward Sibbell
8061	Edward Smith
8063	Edward Smyttyng
8065	Edward Somerset, Earl of Worcester
8066	Edward Soole
8067	Edward Stafford
8068	Edward Stafford, Duke of Buckingham
8069	Edward Stafford, Lord Stafford
8071	Edward Stanhope
8072	Edward Stanley
8073	Edward Stanley, Earl of Derby
8074	Edward Stanley, Lord Monteagle
8077	Edward Staples, Bishop of Meath
8078	Edward Stephens, deputy searcher at Dover
8079	Edward Stone
8080	Edward Stringer
8081	Edward Suliard
8085	Edward Sutton, Lord Dudley
8087	Edward Thornburgh
8089	Edward Thwaytes
8091	Edward Tirrill, Warden of the Fleet
8092	Edward Topphame
8093	Edward Truxton
8094	Edward Turner
8095	Edward Turnor
8097	Edward Twesell
8098	Edward Twynyhoo
8099	Edward Tyndale
8100	Edward Typping
8101	Edward Unton
8104	Edward Vaughan
8106	Edward Waghton
8109	Edward Waters, warden, and other the Inhabitants of Sittingbourne, Kent
8110	Edward Watson
8111	Edward Watur
8112	Edward Weldon
8113	Edward Whitchurche
8115	Edward White (clerk of the council in Connaught)
8117	Edward Whitechurch
8121	Edward Wilkinson
8122	Edward Wilmot
8124	Edward Windesore, prisoner in the Tower
8125	Edward Winter
8126	Edward Wollffe
8127	Edward Woode
8128	Edward Woodshawe
8131	Edward Wotton, Lord Wotton of Marley
8132	Edward Wroth (Wrothe)
8133	Edward Wylmot
8136	Edward Wymarke
8138	Edward Wythes
